_id,content_reviewable_id,content_reviewable_type,content_field,content_reviewer_id
2370,146,Diagnosis,workup,1
2371,146,Diagnosis,treatment,1
2372,147,Diagnosis,name,1
2373,147,Diagnosis,description,1
2374,147,Diagnosis,symptoms,1
2375,147,Diagnosis,workup,1
2376,147,Diagnosis,treatment,1
2377,148,Diagnosis,name,1
2378,148,Diagnosis,description,1
2379,148,Diagnosis,symptoms,1
2380,148,Diagnosis,workup,1
2381,148,Diagnosis,treatment,1
2382,149,Diagnosis,name,1
2383,149,Diagnosis,description,1
2384,149,Diagnosis,symptoms,1
2385,149,Diagnosis,workup,1
2386,149,Diagnosis,treatment,1
2387,150,Diagnosis,name,1
2388,150,Diagnosis,description,1
2389,150,Diagnosis,symptoms,1
2390,150,Diagnosis,workup,1
2391,150,Diagnosis,treatment,1
2392,151,Diagnosis,name,1
2393,151,Diagnosis,description,1
2394,151,Diagnosis,symptoms,1
2395,151,Diagnosis,workup,1
2396,151,Diagnosis,treatment,1
2397,152,Diagnosis,name,1
2398,152,Diagnosis,description,1
2399,152,Diagnosis,symptoms,1
2400,152,Diagnosis,workup,1
2401,152,Diagnosis,treatment,1
2402,153,Diagnosis,name,1
2403,153,Diagnosis,description,1
2404,153,Diagnosis,symptoms,1
2405,153,Diagnosis,workup,1
2406,153,Diagnosis,treatment,1
2407,154,Diagnosis,name,1
2408,154,Diagnosis,description,1
2409,154,Diagnosis,symptoms,1
2410,154,Diagnosis,workup,1
2411,154,Diagnosis,treatment,1
2412,155,Diagnosis,name,1
2413,155,Diagnosis,description,1
2414,155,Diagnosis,symptoms,1
2415,155,Diagnosis,workup,1
2416,155,Diagnosis,treatment,1
2427,158,Diagnosis,name,1
2428,158,Diagnosis,description,1
2429,158,Diagnosis,symptoms,1
2430,158,Diagnosis,workup,1
2431,158,Diagnosis,treatment,1
2432,159,Diagnosis,name,1
2433,159,Diagnosis,description,1
2434,159,Diagnosis,symptoms,1
2435,159,Diagnosis,workup,1
2436,159,Diagnosis,treatment,1
2437,160,Diagnosis,name,1
2438,160,Diagnosis,description,1
2439,160,Diagnosis,symptoms,1
2440,160,Diagnosis,workup,1
2441,160,Diagnosis,treatment,1
2442,161,Diagnosis,name,1
2443,161,Diagnosis,description,1
2444,161,Diagnosis,symptoms,1
2445,161,Diagnosis,workup,1
2446,161,Diagnosis,treatment,1
2447,162,Diagnosis,name,1
2448,162,Diagnosis,description,1
2449,162,Diagnosis,symptoms,1
2450,162,Diagnosis,workup,1
2451,162,Diagnosis,treatment,1
2452,163,Diagnosis,name,1
2453,163,Diagnosis,description,1
2454,163,Diagnosis,symptoms,1
2455,163,Diagnosis,workup,1
2456,163,Diagnosis,treatment,1
2457,164,Diagnosis,name,1
2458,164,Diagnosis,description,1
2459,164,Diagnosis,symptoms,1
2460,164,Diagnosis,workup,1
2461,164,Diagnosis,treatment,1
2462,165,Diagnosis,name,1
2463,165,Diagnosis,description,1
2464,165,Diagnosis,symptoms,1
2465,165,Diagnosis,workup,1
2466,165,Diagnosis,treatment,1
2467,166,Diagnosis,name,1
2468,166,Diagnosis,description,1
2469,166,Diagnosis,symptoms,1
2470,166,Diagnosis,workup,1
2471,166,Diagnosis,treatment,1
2472,167,Diagnosis,name,1
2473,167,Diagnosis,description,1
2474,167,Diagnosis,symptoms,1
2475,167,Diagnosis,workup,1
2476,167,Diagnosis,treatment,1
2477,168,Diagnosis,name,1
2478,168,Diagnosis,description,1
2479,168,Diagnosis,symptoms,1
2480,168,Diagnosis,workup,1
2481,168,Diagnosis,treatment,1
2482,169,Diagnosis,name,1
2483,169,Diagnosis,description,1
2484,169,Diagnosis,symptoms,1
2485,169,Diagnosis,workup,1
2486,169,Diagnosis,treatment,1
2487,170,Diagnosis,name,1
2488,170,Diagnosis,description,1
2489,170,Diagnosis,symptoms,1
2490,170,Diagnosis,workup,1
2491,170,Diagnosis,treatment,1
2492,171,Diagnosis,name,1
2493,171,Diagnosis,description,1
2494,171,Diagnosis,symptoms,1
2495,171,Diagnosis,workup,1
2496,171,Diagnosis,treatment,1
2497,172,Diagnosis,name,1
2498,172,Diagnosis,description,1
2499,172,Diagnosis,symptoms,1
2500,172,Diagnosis,workup,1
2501,172,Diagnosis,treatment,1
2502,173,Diagnosis,name,1
2503,173,Diagnosis,description,1
2504,173,Diagnosis,symptoms,1
2505,173,Diagnosis,workup,1
2506,173,Diagnosis,treatment,1
2507,174,Diagnosis,name,1
2508,174,Diagnosis,description,1
2509,174,Diagnosis,symptoms,1
2510,174,Diagnosis,workup,1
2511,174,Diagnosis,treatment,1
2512,175,Diagnosis,name,1
2513,175,Diagnosis,description,1
2514,175,Diagnosis,symptoms,1
2515,175,Diagnosis,workup,1
2516,175,Diagnosis,treatment,1
2517,176,Diagnosis,name,1
2518,176,Diagnosis,description,1
2519,176,Diagnosis,symptoms,1
2520,176,Diagnosis,workup,1
2521,176,Diagnosis,treatment,1
2522,177,Diagnosis,name,1
2523,177,Diagnosis,description,1
2524,177,Diagnosis,symptoms,1
2525,177,Diagnosis,workup,1
2526,177,Diagnosis,treatment,1
2527,178,Diagnosis,name,1
2528,178,Diagnosis,description,1
2529,178,Diagnosis,symptoms,1
2530,178,Diagnosis,workup,1
2531,178,Diagnosis,treatment,1
2532,179,Diagnosis,name,1
2533,179,Diagnosis,description,1
2534,179,Diagnosis,symptoms,1
2535,179,Diagnosis,workup,1
2536,179,Diagnosis,treatment,1
2537,180,Diagnosis,name,1
2538,180,Diagnosis,description,1
2539,180,Diagnosis,symptoms,1
2540,180,Diagnosis,workup,1
2541,180,Diagnosis,treatment,1
2542,181,Diagnosis,name,1
2543,181,Diagnosis,description,1
2544,181,Diagnosis,symptoms,1
2545,181,Diagnosis,workup,1
2546,181,Diagnosis,treatment,1
2547,182,Diagnosis,name,1
2548,182,Diagnosis,description,1
2549,182,Diagnosis,symptoms,1
2550,182,Diagnosis,workup,1
2551,182,Diagnosis,treatment,1
2552,183,Diagnosis,name,1
2553,183,Diagnosis,description,1
2554,183,Diagnosis,symptoms,1
2555,183,Diagnosis,workup,1
2556,183,Diagnosis,treatment,1
2557,184,Diagnosis,name,1
2558,184,Diagnosis,description,1
2559,184,Diagnosis,symptoms,1
2560,184,Diagnosis,workup,1
2561,184,Diagnosis,treatment,1
2562,185,Diagnosis,name,1
2563,185,Diagnosis,description,1
2564,185,Diagnosis,symptoms,1
2565,185,Diagnosis,workup,1
2566,185,Diagnosis,treatment,1
2567,186,Diagnosis,name,1
2568,186,Diagnosis,description,1
2569,186,Diagnosis,symptoms,1
2570,186,Diagnosis,workup,1
2571,186,Diagnosis,treatment,1
2572,187,Diagnosis,name,1
2573,187,Diagnosis,description,1
2574,187,Diagnosis,symptoms,1
2575,187,Diagnosis,workup,1
2576,187,Diagnosis,treatment,1
2577,188,Diagnosis,name,1
2578,188,Diagnosis,description,1
2579,188,Diagnosis,symptoms,1
2580,188,Diagnosis,workup,1
2581,188,Diagnosis,treatment,1
2582,189,Diagnosis,name,1
2583,189,Diagnosis,description,1
2584,189,Diagnosis,symptoms,1
2585,189,Diagnosis,workup,1
2586,189,Diagnosis,treatment,1
2587,190,Diagnosis,name,1
2588,190,Diagnosis,description,1
2589,190,Diagnosis,symptoms,1
2590,190,Diagnosis,workup,1
2591,190,Diagnosis,treatment,1
2592,191,Diagnosis,name,1
2593,191,Diagnosis,description,1
2594,191,Diagnosis,symptoms,1
2595,191,Diagnosis,workup,1
2596,191,Diagnosis,treatment,1
2597,192,Diagnosis,name,1
2598,192,Diagnosis,description,1
2599,192,Diagnosis,symptoms,1
2600,192,Diagnosis,workup,1
2601,192,Diagnosis,treatment,1
2602,193,Diagnosis,name,1
2603,193,Diagnosis,description,1
2604,193,Diagnosis,symptoms,1
2605,193,Diagnosis,workup,1
2606,193,Diagnosis,treatment,1
2607,194,Diagnosis,name,1
2608,194,Diagnosis,description,1
2609,194,Diagnosis,symptoms,1
2610,194,Diagnosis,workup,1
2611,194,Diagnosis,treatment,1
2612,195,Diagnosis,name,1
2613,195,Diagnosis,description,1
2614,195,Diagnosis,symptoms,1
2615,195,Diagnosis,workup,1
2616,195,Diagnosis,treatment,1
2617,196,Diagnosis,name,1
2618,196,Diagnosis,description,1
2619,196,Diagnosis,symptoms,1
2620,196,Diagnosis,workup,1
2621,196,Diagnosis,treatment,1
2622,197,Diagnosis,name,1
2623,197,Diagnosis,description,1
2624,197,Diagnosis,symptoms,1
2625,197,Diagnosis,workup,1
2626,197,Diagnosis,treatment,1
2627,198,Diagnosis,name,1
2628,198,Diagnosis,description,1
2629,198,Diagnosis,symptoms,1
2630,198,Diagnosis,workup,1
2631,198,Diagnosis,treatment,1
2632,199,Diagnosis,name,1
2633,199,Diagnosis,description,1
2634,199,Diagnosis,symptoms,1
2635,199,Diagnosis,workup,1
2636,199,Diagnosis,treatment,1
2637,200,Diagnosis,name,1
2638,200,Diagnosis,description,1
2639,200,Diagnosis,symptoms,1
2640,200,Diagnosis,workup,1
2641,200,Diagnosis,treatment,1
2642,201,Diagnosis,name,1
2643,201,Diagnosis,description,1
2644,201,Diagnosis,symptoms,1
2645,201,Diagnosis,workup,1
2646,201,Diagnosis,treatment,1
2647,202,Diagnosis,name,1
2648,202,Diagnosis,description,1
2649,202,Diagnosis,symptoms,1
2650,202,Diagnosis,workup,1
2651,202,Diagnosis,treatment,1
2652,203,Diagnosis,name,1
2653,203,Diagnosis,description,1
2654,203,Diagnosis,symptoms,1
2655,203,Diagnosis,workup,1
2656,203,Diagnosis,treatment,1
2657,204,Diagnosis,name,1
2658,204,Diagnosis,description,1
2659,204,Diagnosis,symptoms,1
2660,204,Diagnosis,workup,1
2661,204,Diagnosis,treatment,1
2662,205,Diagnosis,name,1
2663,205,Diagnosis,description,1
2664,205,Diagnosis,symptoms,1
2665,205,Diagnosis,workup,1
2666,205,Diagnosis,treatment,1
2667,206,Diagnosis,name,1
2668,206,Diagnosis,description,1
2669,206,Diagnosis,symptoms,1
2670,206,Diagnosis,workup,1
2671,206,Diagnosis,treatment,1
2672,207,Diagnosis,name,1
2673,207,Diagnosis,description,1
2674,207,Diagnosis,symptoms,1
2675,207,Diagnosis,workup,1
2676,207,Diagnosis,treatment,1
2677,208,Diagnosis,name,1
2678,208,Diagnosis,description,1
2679,208,Diagnosis,symptoms,1
2680,208,Diagnosis,workup,1
2681,208,Diagnosis,treatment,1
2687,210,Diagnosis,name,1
2688,210,Diagnosis,description,1
2689,210,Diagnosis,symptoms,1
2690,210,Diagnosis,workup,1
2691,210,Diagnosis,treatment,1
2692,211,Diagnosis,name,1
2693,211,Diagnosis,description,1
2694,211,Diagnosis,symptoms,1
2695,211,Diagnosis,workup,1
2696,211,Diagnosis,treatment,1
2697,212,Diagnosis,name,1
2698,212,Diagnosis,description,1
2699,212,Diagnosis,symptoms,1
2700,212,Diagnosis,workup,1
2701,212,Diagnosis,treatment,1
2702,213,Diagnosis,name,1
2703,213,Diagnosis,description,1
2704,213,Diagnosis,symptoms,1
2705,213,Diagnosis,workup,1
2706,213,Diagnosis,treatment,1
2707,214,Diagnosis,name,1
2708,214,Diagnosis,description,1
2709,214,Diagnosis,symptoms,1
2710,214,Diagnosis,workup,1
2711,214,Diagnosis,treatment,1
2712,215,Diagnosis,name,1
2713,215,Diagnosis,description,1
2714,215,Diagnosis,symptoms,1
2715,215,Diagnosis,workup,1
2716,215,Diagnosis,treatment,1
2717,216,Diagnosis,name,1
2718,216,Diagnosis,description,1
2719,216,Diagnosis,symptoms,1
2720,216,Diagnosis,workup,1
2721,216,Diagnosis,treatment,1
2722,217,Diagnosis,name,1
2723,217,Diagnosis,description,1
2724,217,Diagnosis,symptoms,1
2725,217,Diagnosis,workup,1
2726,217,Diagnosis,treatment,1
2727,218,Diagnosis,name,1
2728,218,Diagnosis,description,1
2729,218,Diagnosis,symptoms,1
2730,218,Diagnosis,workup,1
2731,218,Diagnosis,treatment,1
2732,219,Diagnosis,name,1
2733,219,Diagnosis,description,1
2734,219,Diagnosis,symptoms,1
2735,219,Diagnosis,workup,1
2736,219,Diagnosis,treatment,1
2737,220,Diagnosis,name,1
2738,220,Diagnosis,description,1
2739,220,Diagnosis,symptoms,1
2740,220,Diagnosis,workup,1
2741,220,Diagnosis,treatment,1
2742,221,Diagnosis,name,1
2743,221,Diagnosis,description,1
2744,221,Diagnosis,symptoms,1
2745,221,Diagnosis,workup,1
2746,221,Diagnosis,treatment,1
2747,222,Diagnosis,name,1
2748,222,Diagnosis,description,1
2749,222,Diagnosis,symptoms,1
2750,222,Diagnosis,workup,1
2751,222,Diagnosis,treatment,1
2752,223,Diagnosis,name,1
2753,223,Diagnosis,description,1
2754,223,Diagnosis,symptoms,1
2755,223,Diagnosis,workup,1
2756,223,Diagnosis,treatment,1
2757,224,Diagnosis,name,1
2758,224,Diagnosis,description,1
2759,224,Diagnosis,symptoms,1
2760,224,Diagnosis,workup,1
2761,224,Diagnosis,treatment,1
2762,225,Diagnosis,name,1
2763,225,Diagnosis,description,1
2764,225,Diagnosis,symptoms,1
2765,225,Diagnosis,workup,1
2766,225,Diagnosis,treatment,1
2767,226,Diagnosis,name,1
2768,226,Diagnosis,description,1
2769,226,Diagnosis,symptoms,1
2770,226,Diagnosis,workup,1
2771,226,Diagnosis,treatment,1
2772,227,Diagnosis,name,1
2773,227,Diagnosis,description,1
2774,227,Diagnosis,symptoms,1
2775,227,Diagnosis,workup,1
2776,227,Diagnosis,treatment,1
2777,228,Diagnosis,name,1
2778,228,Diagnosis,description,1
2779,228,Diagnosis,symptoms,1
2780,228,Diagnosis,workup,1
2781,228,Diagnosis,treatment,1
2782,229,Diagnosis,name,1
2783,229,Diagnosis,description,1
2784,229,Diagnosis,symptoms,1
2785,229,Diagnosis,workup,1
2786,229,Diagnosis,treatment,1
2787,230,Diagnosis,name,1
2788,230,Diagnosis,description,1
2789,230,Diagnosis,symptoms,1
2790,230,Diagnosis,workup,1
2791,230,Diagnosis,treatment,1
2792,231,Diagnosis,name,1
2793,231,Diagnosis,description,1
2794,231,Diagnosis,symptoms,1
2795,231,Diagnosis,workup,1
2796,231,Diagnosis,treatment,1
2797,232,Diagnosis,name,1
2798,232,Diagnosis,description,1
2799,232,Diagnosis,symptoms,1
2800,232,Diagnosis,workup,1
2801,232,Diagnosis,treatment,1
2802,233,Diagnosis,name,1
2803,233,Diagnosis,description,1
2804,233,Diagnosis,symptoms,1
2805,233,Diagnosis,workup,1
2806,233,Diagnosis,treatment,1
2807,234,Diagnosis,name,1
2808,234,Diagnosis,description,1
2809,234,Diagnosis,symptoms,1
2810,234,Diagnosis,workup,1
2811,234,Diagnosis,treatment,1
2812,235,Diagnosis,name,1
2813,235,Diagnosis,description,1
2814,235,Diagnosis,symptoms,1
2815,235,Diagnosis,workup,1
2816,235,Diagnosis,treatment,1
2817,236,Diagnosis,name,1
2818,236,Diagnosis,description,1
2819,236,Diagnosis,symptoms,1
2820,236,Diagnosis,workup,1
2821,236,Diagnosis,treatment,1
2822,237,Diagnosis,name,1
2823,237,Diagnosis,description,1
2824,237,Diagnosis,symptoms,1
2825,237,Diagnosis,workup,1
2826,237,Diagnosis,treatment,1
2827,238,Diagnosis,name,1
2828,238,Diagnosis,description,1
2829,238,Diagnosis,symptoms,1
2830,238,Diagnosis,workup,1
2831,238,Diagnosis,treatment,1
2832,239,Diagnosis,name,1
2833,239,Diagnosis,description,1
2834,239,Diagnosis,symptoms,1
2835,239,Diagnosis,workup,1
2836,239,Diagnosis,treatment,1
2837,240,Diagnosis,name,1
2838,240,Diagnosis,description,1
2839,240,Diagnosis,symptoms,1
2840,240,Diagnosis,workup,1
2841,240,Diagnosis,treatment,1
2842,241,Diagnosis,name,1
2843,241,Diagnosis,description,1
2844,241,Diagnosis,symptoms,1
2845,241,Diagnosis,workup,1
2846,241,Diagnosis,treatment,1
2847,242,Diagnosis,name,1
2848,242,Diagnosis,description,1
2849,242,Diagnosis,symptoms,1
2850,242,Diagnosis,workup,1
2851,242,Diagnosis,treatment,1
2857,244,Diagnosis,name,1
2858,244,Diagnosis,description,1
2859,244,Diagnosis,symptoms,1
2860,244,Diagnosis,workup,1
2861,244,Diagnosis,treatment,1
2862,245,Diagnosis,name,1
2863,245,Diagnosis,description,1
2864,245,Diagnosis,symptoms,1
2865,245,Diagnosis,workup,1
2866,245,Diagnosis,treatment,1
2867,246,Diagnosis,name,1
2868,246,Diagnosis,description,1
2869,246,Diagnosis,symptoms,1
2870,246,Diagnosis,workup,1
2871,246,Diagnosis,treatment,1
2872,247,Diagnosis,name,1
2873,247,Diagnosis,description,1
2874,247,Diagnosis,symptoms,1
2875,247,Diagnosis,workup,1
2876,247,Diagnosis,treatment,1
2877,248,Diagnosis,name,1
2878,248,Diagnosis,description,1
2879,248,Diagnosis,symptoms,1
2880,248,Diagnosis,workup,1
2881,248,Diagnosis,treatment,1
2882,249,Diagnosis,name,1
2883,249,Diagnosis,description,1
2884,249,Diagnosis,symptoms,1
2885,249,Diagnosis,workup,1
2886,249,Diagnosis,treatment,1
2887,250,Diagnosis,name,1
2888,250,Diagnosis,description,1
2889,250,Diagnosis,symptoms,1
2890,250,Diagnosis,workup,1
2891,250,Diagnosis,treatment,1
2892,251,Diagnosis,name,1
2893,251,Diagnosis,description,1
2894,251,Diagnosis,symptoms,1
2895,251,Diagnosis,workup,1
2896,251,Diagnosis,treatment,1
2897,252,Diagnosis,name,1
2898,252,Diagnosis,description,1
2899,252,Diagnosis,symptoms,1
2900,252,Diagnosis,workup,1
2901,252,Diagnosis,treatment,1
2902,253,Diagnosis,name,1
2903,253,Diagnosis,description,1
2904,253,Diagnosis,symptoms,1
2905,253,Diagnosis,workup,1
2906,253,Diagnosis,treatment,1
2912,255,Diagnosis,name,1
2913,255,Diagnosis,description,1
2914,255,Diagnosis,symptoms,1
2915,255,Diagnosis,workup,1
2916,255,Diagnosis,treatment,1
2917,256,Diagnosis,name,1
2918,256,Diagnosis,description,1
2919,256,Diagnosis,symptoms,1
2920,256,Diagnosis,workup,1
2921,256,Diagnosis,treatment,1
2922,257,Diagnosis,name,1
2923,257,Diagnosis,description,1
2924,257,Diagnosis,symptoms,1
2925,257,Diagnosis,workup,1
2926,257,Diagnosis,treatment,1
2927,258,Diagnosis,name,1
2928,258,Diagnosis,description,1
2929,258,Diagnosis,symptoms,1
2930,258,Diagnosis,workup,1
2931,258,Diagnosis,treatment,1
2932,259,Diagnosis,name,1
2933,259,Diagnosis,description,1
2934,259,Diagnosis,symptoms,1
2935,259,Diagnosis,workup,1
2936,259,Diagnosis,treatment,1
2937,260,Diagnosis,name,1
2938,260,Diagnosis,description,1
2939,260,Diagnosis,symptoms,1
2940,260,Diagnosis,workup,1
2941,260,Diagnosis,treatment,1
2942,261,Diagnosis,name,1
2943,261,Diagnosis,description,1
2944,261,Diagnosis,symptoms,1
2945,261,Diagnosis,workup,1
2946,261,Diagnosis,treatment,1
2947,262,Diagnosis,name,1
2948,262,Diagnosis,description,1
2949,262,Diagnosis,symptoms,1
2950,262,Diagnosis,workup,1
2951,262,Diagnosis,treatment,1
2952,263,Diagnosis,name,1
2953,263,Diagnosis,description,1
2954,263,Diagnosis,symptoms,1
2955,263,Diagnosis,workup,1
2956,263,Diagnosis,treatment,1
2957,264,Diagnosis,name,1
2958,264,Diagnosis,description,1
2959,264,Diagnosis,symptoms,1
2960,264,Diagnosis,workup,1
2961,264,Diagnosis,treatment,1
2962,265,Diagnosis,name,1
2963,265,Diagnosis,description,1
2964,265,Diagnosis,symptoms,1
2965,265,Diagnosis,workup,1
2966,265,Diagnosis,treatment,1
2967,266,Diagnosis,name,1
2968,266,Diagnosis,description,1
2969,266,Diagnosis,symptoms,1
2970,266,Diagnosis,workup,1
2971,266,Diagnosis,treatment,1
2972,267,Diagnosis,name,1
2973,267,Diagnosis,description,1
2974,267,Diagnosis,symptoms,1
2975,267,Diagnosis,workup,1
2976,267,Diagnosis,treatment,1
2977,268,Diagnosis,name,1
2978,268,Diagnosis,description,1
2979,268,Diagnosis,symptoms,1
2980,268,Diagnosis,workup,1
2981,268,Diagnosis,treatment,1
2982,269,Diagnosis,name,1
2983,269,Diagnosis,description,1
2984,269,Diagnosis,symptoms,1
2985,269,Diagnosis,workup,1
2986,269,Diagnosis,treatment,1
2987,270,Diagnosis,name,1
2988,270,Diagnosis,description,1
2989,270,Diagnosis,symptoms,1
2990,270,Diagnosis,workup,1
2991,270,Diagnosis,treatment,1
2992,271,Diagnosis,name,1
2993,271,Diagnosis,description,1
2994,271,Diagnosis,symptoms,1
2995,271,Diagnosis,workup,1
2996,271,Diagnosis,treatment,1
2997,272,Diagnosis,name,1
2998,272,Diagnosis,description,1
2999,272,Diagnosis,symptoms,1
3000,272,Diagnosis,workup,1
3001,272,Diagnosis,treatment,1
3002,273,Diagnosis,name,1
3003,273,Diagnosis,description,1
3004,273,Diagnosis,symptoms,1
3005,273,Diagnosis,workup,1
3006,273,Diagnosis,treatment,1
3007,274,Diagnosis,name,1
3008,274,Diagnosis,description,1
3009,274,Diagnosis,symptoms,1
3010,274,Diagnosis,workup,1
3011,274,Diagnosis,treatment,1
3012,275,Diagnosis,name,1
3013,275,Diagnosis,description,1
3014,275,Diagnosis,symptoms,1
3015,275,Diagnosis,workup,1
3016,275,Diagnosis,treatment,1
3017,276,Diagnosis,name,1
3018,276,Diagnosis,description,1
3019,276,Diagnosis,symptoms,1
3020,276,Diagnosis,workup,1
3021,276,Diagnosis,treatment,1
3022,277,Diagnosis,name,1
3023,277,Diagnosis,description,1
3024,277,Diagnosis,symptoms,1
3025,277,Diagnosis,workup,1
3026,277,Diagnosis,treatment,1
3027,278,Diagnosis,name,1
3028,278,Diagnosis,description,1
3029,278,Diagnosis,symptoms,1
3030,278,Diagnosis,workup,1
3031,278,Diagnosis,treatment,1
3032,279,Diagnosis,name,1
3033,279,Diagnosis,description,1
3034,279,Diagnosis,symptoms,1
3035,279,Diagnosis,workup,1
3036,279,Diagnosis,treatment,1
3037,280,Diagnosis,name,1
3038,280,Diagnosis,description,1
3039,280,Diagnosis,symptoms,1
3040,280,Diagnosis,workup,1
3041,280,Diagnosis,treatment,1
3042,281,Diagnosis,name,1
3043,281,Diagnosis,description,1
3044,281,Diagnosis,symptoms,1
3045,281,Diagnosis,workup,1
3046,281,Diagnosis,treatment,1
3047,282,Diagnosis,name,1
3048,282,Diagnosis,description,1
3049,282,Diagnosis,symptoms,1
3050,282,Diagnosis,workup,1
3051,282,Diagnosis,treatment,1
3052,283,Diagnosis,name,1
3053,283,Diagnosis,description,1
3054,283,Diagnosis,symptoms,1
3055,283,Diagnosis,workup,1
3056,283,Diagnosis,treatment,1
3057,284,Diagnosis,name,1
3058,284,Diagnosis,description,1
3059,284,Diagnosis,symptoms,1
3060,284,Diagnosis,workup,1
3061,284,Diagnosis,treatment,1
3062,285,Diagnosis,name,1
3063,285,Diagnosis,description,1
3064,285,Diagnosis,symptoms,1
3065,285,Diagnosis,workup,1
3066,285,Diagnosis,treatment,1
3067,286,Diagnosis,name,1
3068,286,Diagnosis,description,1
3069,286,Diagnosis,symptoms,1
3070,286,Diagnosis,workup,1
3071,286,Diagnosis,treatment,1
3072,287,Diagnosis,name,1
3073,287,Diagnosis,description,1
3074,287,Diagnosis,symptoms,1
3075,287,Diagnosis,workup,1
3076,287,Diagnosis,treatment,1
3077,288,Diagnosis,name,1
3078,288,Diagnosis,description,1
3079,288,Diagnosis,symptoms,1
3080,288,Diagnosis,workup,1
3081,288,Diagnosis,treatment,1
3082,289,Diagnosis,name,1
3083,289,Diagnosis,description,1
3084,289,Diagnosis,symptoms,1
3085,289,Diagnosis,workup,1
3086,289,Diagnosis,treatment,1
3087,290,Diagnosis,name,1
