_id,insurance_carrier_id,name
2376,229,Preferred CoPay Plan OR 15/200D
2377,229,Preferred CoPay Plan OR 25/200D
2378,229,HSA 80+1500 OR No Rx
2379,229,HSA 80+2000 OR No Rx
2380,193,Medicaid-EPO
2381,229,HSA 80+3000 OR No Rx
2382,229,HSA 5000 OR No Rx
2383,193,Other
2384,229,HSA 80+1500+Rx OR
2385,229,HSA 80+2000+Rx OR
2386,229,HSA 80+3000+Rx OR
2387,194,SOLO Outlook-500
2388,229,HSA 5000+Rx OR
2389,194,SOLO Outlook-1500
2390,229,Preferred Basic Health Plan (BHP) OR
2391,229,Prime Plan 15/200D OR
2392,229,Prime Plan 25/200D OR
2393,194,SOLO Outlook-2500
2394,229,Prime Plan 500+25 OR
2395,229,Prime Plan 1000+35 OR
2396,194,SOLO Outlook-4000
2397,229,Choice Plan 15/200D OR
2398,194,SOLO Outlook-Active 75
2399,229,Choice Plan 25/200D OR
2400,229,BrightIdea
2401,194,SOLO Outlook-Active 10
2402,229,SmartHealth
2403,229,Essentials Rx 14 (HMO)
2404,194,SOLO Outlook-HSA 2500/100
2405,229,Essentials Rx 6 (HMO)
2406,229,Explorer Rx 1 (PPO)
2407,194,SOLO Outlook-HSA 3250/100
2408,229,Premier Rx 7 (HMO-POS)
2409,194,SOLO Outlook-HSA 5000/100
2410,229,Essentials Rx 15 (HMO)
2411,229,Explorer Rx 4 (PPO)
2412,229,Essentials Rx 16 (HMO)
2413,229,Essentials Rx 2 (PPO)
2414,229,Preferred Deductible
2415,229,Preferred CoDeduct
2416,229,Preferred HSA
2417,229,SmarthHealth for Business
2418,229,Traditional
2419,194,Other
2420,2,MedAdvantage & Medicare Script
2421,200,MedAdvantage & Medicare Script
2422,200,Other
2423,30,Medigap
2424,30,MedAdvantage & Medicare Script
2425,205,MedAdvantage & Medicare Script
2426,205,Other
2427,401,Other
2428,401,Child Health Plan Plus
2429,401,Colorado Access Advantage (Medicare)
2430,401,Regional Care Collaborative Organization (RCCO)
2431,402,Other
2432,402,Traditional Benefits
2433,402,Managed Care Benefits
2434,402,HSA Qualified Benefits
2435,402,Dental
2436,402,Colorado Choice Silver Plan (Cost)
2437,402,Colorado Choice Gold Plan (Cost)
2438,402,Colorado Choice Platinum Plan (Cost)
2439,402,Colrado Choice Silver SV Plan (Cost)
2440,402,Colorado Choice Gold SV Plan (Cost)
2441,402,Colorado Choice Platinum SV Plan (Cost)
2442,402,Children Health Plan Plus (CHP+) Plan
2443,403,Other
2444,403,Healthy Options/CHIP
2445,403,Basic Health
2446,196,Medicare Advantage Plan- Ascent (HMO)
2447,404,Other
2448,404,Senior Care Options Program (HMO SNP)
2449,405,Other
2450,405,Basic Medicare Rx Option
2451,405,Enhanced Medicare Rx Option
2452,405,HOP Medical Plan
2453,405,HOP Medical Plan with Basic Medicare Rx Option
2454,405,HOP Medical Plan with Enhanced Medicare Rx Option
2455,405,HOP Pre-65 Medical Plan without prescription drug coverage
2456,405,HOP Pre-65 Medical Plan with prescription drug coverage
2457,405,Medicare Advantage
2458,405,Managed Care Plan
2459,407,Other
2460,407,Program of All-inclusive Care for the Elderly (PACE)
2461,407,Family Care Partnership Program (HMO SNP)
2462,407,Family Care
2463,408,Other
2464,408,Commercial HMO
2465,408,STAR Medicaid
2466,408,University Family Care Plan
2467,408,CHIP
2468,409,Other
2469,409,Medicaid Star of Texas Access Reform (STAR)
2470,409,Children's Health Insurance Program (CHIP)
2471,409,CHIP Perinatal program
2472,409,3-Share Program
2473,410,other
2474,410,Medi-Cal
2475,410,Healthy Families
2476,410,CommuniCare Advantage (HMO SNP)
2477,196,Medicare Advantage Plan-Alpine (HMO)
2478,196,Medicare Advantage Plan-Sound+RX (HMO)
2479,196,Medicare Advantage Plan-Pinacle+RX (HMO)
2480,196,Medicare Advantage Plan-Charter+RX (HMO)
2481,196,Medicare Advantage Plan-Apex+RX (HMO
2482,196,Other
2483,411,Other
2484,411,CHP Health Insurance Plan
2485,412,Other
2486,412,Basic Health
2487,412,Medical Care Services (Disability Lifeline/GA-U)
2488,412,"Healthy Options, CHIP, and Basic Health Plus"
2489,412,Medicare Advantage
2490,412,Washington Health Program
2491,413,Other
2492,413,Senior Health Plan Silver
2493,413,Senior Health Plan Platinum
2494,413,Senior Health Plan Platinum Plus
2495,413,CommunityCare65
2496,413,CommunityCare HMO
2497,413,CommunityCare Life & Health PPO
2498,413,Senior Health Plan
2499,413,CommunityCare HMO Plus POS
2500,413,CommunityCare Life & Health PPO Plans
2501,414,Other
2502,414,PPO HA40
2503,414,PPO HB40
2504,414,PPO HC40
2505,414,PPO HD40
2506,414,PPO HE40
2507,414,PPO HF40
2508,414,PPO HG40
2509,414,PPO HG45
2510,414,PPO HH40
2511,414,PPO HH45
2512,414,PPO HI40
2513,414,PPO HR 41
2514,414,PPO HR 42
2515,414,PPO HR 43
2516,414,PPO SO40
2517,414,PPO PA40
2518,414,PPO PB40
2519,414,PPO PB45
2520,414,PPO PC40
2521,414,PPO PD40
2522,414,PPO PD45
2523,414,PPO PE40
2524,414,PPO PF40
2525,414,PPO PG40
2526,414,PPO PH40
2527,414,PPO PI40
2528,414,PPO PJ40
2529,414,PPO PK40
2530,414,PPO PL40
2531,414,PPO PM40
2532,415,Other
2533,415,POS Hospital Deductible Plan (Group 1)
2534,415,POS Upfront Deductible Plan (Group 2)
2535,415,POS High-Deductible Health Plan (Group 3)
2536,415,HMO High-Deductible Health Plan (Group 4)
2537,415,Dental Plan
2538,416,Other
2539,416,Traditional 70 Plan
2540,416,Traditional 90 Plan
2541,416,Value First Plan
2542,416,High Deductible Health Plan (HDHP)
2543,416,Economy Plan
2544,416,Child Only Coverage
2545,416,Solutions HMO-POS
2546,416,Cox DirectCare
2547,416,Cox DirectCare II
2548,416,Partners90
2549,416,Partners80
2550,416,Partners70
2551,417,Other
2552,417,DAKOTACAREONE WHITE
2553,417,DAKOTACAREONE RED
2554,417,DAKOTCAREONE BLUE
2555,417,DAKOTACAREONE GREEN
2556,417,DAKOTACAREONE BLACK
2557,417,DAKOTACAREONE SELECT
2558,417,DAKOTACAREONE CHOICE
2559,417,DAKOTACAREONE ULTRA
2560,417,DAKOTRACAREONE RESERVE (HSA)
2561,417,DAKOTACAREONE ESSENTIAL
2562,417,DAKOTACARE Flex
2563,417,DAKOTACARE COBRA
2564,417,Voluntary Dental
2565,417,Small Group Dental
2566,417,True Group Dental
2567,419,Other
2568,419,Dean Copay
2569,419,Dean 500
2570,419,Dean 1000
2571,419,Dean 1500
2572,419,Dean 2000
2573,419,Dean 3500
2574,419,Dean 5000
2575,419,Dean 1500 HSA
2576,419,Dean 2000 HSA
2577,419,Dean 3500 HSA
2578,419,Dean 5000 HSA
2579,419,Group Plan: HMO
2580,419,Group Plan: POS
2581,419,Group Plan: Focus
2582,419,Group Plan: Consumer Driven
2583,419,Group Plan for Chamber Members
2584,419,Group Plan Administrative Services
2585,419,ChamberOne
2586,419,Chamber Group
2587,419,Ameritas Dental Plan
2588,419,State HMO Plan
2589,420,Other
2590,420,DHA Denver Medical Care
2591,420,DHA Point-of-Service
2592,420,CSA and DERP Non-Medicare Primary
2593,420,Medicare Choice (HMO SNP)
2594,420,Medicare Select (HMO)
2595,420,Child Health Plan Plus (CHP+)
2596,208,Providence Medicare Extra- HMO
2597,208,Providence Medicare Choice (HMO-POS)
2598,421,Other
2599,208,Providence Medicare Open (PPO)
2600,208,Other
2601,421,STAR
2602,421,CHIP
2603,421,CHIP Perinatal
2604,422,Other
2605,422,Easy Choice Health Plan (HMO)
2606,423,Other
2607,423,CHIP
2608,423,CHIP Perinatal
2609,423,Healthcare Options
2610,423,Premier Plan Star Medicaid
2611,424,Other
2612,424,Elderplan Classic Zero Premium (HMO)
2613,424,Elderplan Extra Help (HMO)
2614,424,Elderplan for Medicaid Beneficiaries (HMO SNP)
2615,424,Elderplan Independence Choice (HMO-POS)
2616,424,Elderplan Medicaid Advantage (HMO SNP)
2617,424,Elderplan Plus Long-Term Care (HMO SNP)
2618,424,Elderplan Advantage for Nursing Home Residents (HMO SNP)
2619,32,Superior Health Plan HMO
2620,32,Superior Health Plan Direct HMO
2621,32,Superior Health Plan PPO With In-Network Cost-Sharing
2622,32,Superior Health Plan Empire PPO
2623,32,Superior Health Plan EPO with In-Network Cost-Sharing
2624,32,Superior Health Plan Direct POS
2625,32,Innovative Health Plans DirectShare POS
2626,32,Innovative Health Plans Empire Total Blue with HSA
2627,32,Innovative Health Plan Empire Total Plan Empire Total Blue with HRA
2628,32,Empire EPO Essential
2629,32,Prism EPO
2630,32,Prism PPO
2631,32,Direct Pay HMO
2632,32,Direct Pay POS
2633,475,Individual & Family-Optimum Plus
2634,475,Individual & Family-Value Plan
2635,32,TraditionPlus Hospital Progarm
2636,32,Healthy New York
2637,475,Individual & Family-Prime Plan
2638,32,Child Health Plus Plan
2639,475,Individual & Family-HSA
2640,32,Empire MediBlue Freedom III (PPO)
2641,475,Other
2642,32,Empire MediBlue Freedom II (PPO)
2643,210,Priority-HSA
2644,210,Priority-HRA
2645,32,Empire MediBlue Freedom I (PPO)
2646,32,Empire MediBlue Plus (HMO)
2647,210,Priority-FSA Felxible Spending Account
2648,32,Empire MediBlue Select (HMO)
2649,32,Empire MediBlue Essential (HMO)
2650,210,Medicare
2651,32,MediBlue Plus (PPO)
2652,210,Medigap
2653,32,Medicare Part B
2654,32,Medicare Supplement Plan B
2655,210,MyPriority
2656,32,Medicare Supplement Plan A
2657,32,Medicare Supplement Plan G
2658,210,Other
2659,32,Value Dental Plan
2660,32,Classic Dental Plan
2661,32,Enhanced Dental Plan
2662,32,Voluntary Dental Plan
2663,211,Priority-POS Self Funded
2664,211,Priority-PPO Self Funded
2665,211,Other
2666,426,Other
2667,80,Priority-HMO
2668,426,Essence Advantage HMO
2669,426,Essence Advantage Plus HMO
2670,80,Priority-POS
2671,80,Priority-PPO
2672,427,Other
2673,427,HMOBlue Option
2674,427,Blue Choice Option
2675,427,Family Health Plus
2676,427,Child Health Plus
2677,80,Priority-EXO
2678,427,Healthy NY
2679,427,ValuMed
2680,427,ValuMed Plus
2681,427,Direct Pay HMO
2682,213,PreferredOne Community Health Plan-HMO
2683,213,PreferredOne-PPO
2684,427,Direct Pay POS
2685,427,Medicare PPO
2686,427,Medicare HMO
2687,213,Other
2688,427,HealthyBlue
2689,427,SimplyBlue
2690,427,Excellus BluePPO
2691,214,Plan A Select
2692,427,Medicare Advantage Plans
2693,427,Dental Blue Option
2694,214,Plan B Select
2695,427,Dental Blue Classic
2696,214,Plan A Deluxe
2697,214,Plan B Deluxe
2698,214,Plan C Deluxe
2699,106,Medicare Advantage-Fallon Senior Plan HMO
2700,106,NaviCare HMO SNP
2701,214,Plan BRX Deluxe
2702,106,Summit ElderCare
2703,106,Medicare Supplement-Fallon Senior Plan
2704,214,Plan A Premier
2705,106,MassHealth Covered Services Basic
2706,214,Plan B Premier
2707,106,MassHealth Covered Services Standard/CommonHealth
2708,106,MassHealth Covered Services Family Assistance
2709,214,Plan C Premier
2710,106,MassHealth Covered Services Essential
2711,106,Premium Saver Basic I
2712,214,Plan BRX Premier
2713,106,Premium Saver 1000
2714,106,Premium Saver 2000 with $500 inpatient copay I
2715,214,Other
2716,106,Premium Saver 65/35
2717,106,Care Choice 1250
2718,106,Fallon Preferred Care
2719,106,Fallon Senior Plan
2720,215,HMO
2721,106,Fallon Companion Care
2722,215,POS
2723,215,PPO
2724,215,HSA
2725,215,Preferred Senior Supplement (PPS)
2726,215,Other
2727,431,Other
2728,431,PremierCare Choice
2729,431,PremierCare Choice Rx
2730,431,PremierCare Value Rx
2731,431,PremierCare Plus
2732,431,Dual Eligible (Medicare & Medicaid) Special Needs Plan
2733,431,Oregon Medicaid
2734,216,Preferred Choice (HMO)
2735,432,Other
2736,216,Preferred Select Care (HMO-SNP)
2737,432,Child Health Plus
2738,432,Family Health Plus
2739,216,Preferred Gold Option (HMO)
2740,432,Medicaid Managed Care
2741,432,Fidelis Medicare Advantage
2742,216,Preferred Complete Care (HMO)
2743,432,Fidelis Dual Advantage
2744,216,Prefered Choice (HMO-SNP)
2745,432,Fidelis Care at Home
2746,432,Fidelis Medicaid Advantage Plus
2747,216,Preferred Special Care (HMO-SNP)
2748,216,Preferred Premium Advantage (HMO-POS)
2749,216,Preferred Medicare Assist (HMO-POS-SNP)
2750,472,Other
2751,472,Fidelis Secure Comfort
2752,216,Other
2753,472,Fidelis Secure Comfort Plus
2754,472,Fidelis Secure Independence
2755,472,Fidelis Secure Freedom
2756,217,Piedmont Medicare Advantage (PPO) 
2757,472,Fidelis SecureHome
2758,217,Other
2759,472,Fidelis Secure Liberty
2760,472,Fidelis Secure Liberty Select
2761,218,Pup Easy (HMO)
2762,218,Pup Rewards (HMO)
2763,218,Pup Simple (HMO) 
2764,218,Pup Plus (HMO)
2765,471,Other
2766,218,Pup Extra (HMO) 
2767,471,First Choice Health PPO (FCH PPO)
2768,471,First Health's Dental Plan
2769,471,First Health PPO
2770,218,Other
2771,470,Other
2772,470,First Health PPO
2773,469,Other
2774,219,Meriter Choice Reward Plan (HMO)
2775,469,Cubierta ELA 95
2776,469,Cubierta Premium ELA
2777,219,Health Sahre (HMO)
2778,469,Cubierta ELA II
2779,219,High Deductible Health Plan (HSA)
2780,469,Cubierta ELA 95 Pensionados
2781,469,Cubierto Premium ELA Pensionados
2782,219,Other
2783,469,Cubierto ELA II Pensionados
2784,468,Other
2785,220,Copay Plans
2786,468,FirstCare (HMO)
2787,468,FirstCare (PPO)
2788,468,ChoicePlus
2789,468,SelectHC
2790,468,myHMO
2791,468,FirstCare (PPO) Plan
2792,468,FirstCare Advantage (HMO)
2793,468,TRS ActiveCare (HMO)
2794,467,Other
2795,466,Other
2796,220,Copay Choice Plans
2797,466,HMO Plan
2798,466,Balance Plan
2799,220,HSA 70/30 Plan
2800,466,High Deductible Plan
2801,220,HSA 100% Plan
2802,466,Point of Service Rider
2803,466,Triple Option Rider
2804,220,HSA Choice Plans
2805,466,FirstChoice Individual Plan
2806,220,Other
2807,466,Florida Healthy Kids
2808,466,Medicare Advantage Plan
2809,465,Other
2810,465,Freedom Savings Plan (HMO)
2811,465,Freedom Savings Plan Rx (HMO)
2812,465,Freedom VIP Savings (HMO SNP)
2813,465,Freedom VIP Savings COPD (HMO SNP)
2814,465,Freedom Medicare Plan Rx (HMO)
2815,465,Freedom Medi-Medi Partial and Full (HMO SNP)
2816,465,Freedom VIP Care (HMO SNP)
2817,465,Freedom VIP Care COPD (HMO SNP)
2818,464,Other
2819,464,Fresenius Health Partners (PPO SNP)
2820,463,Other
2821,463,Medicare Assured HMO SNP
2822,462,Other
2823,462,Gold Classic 1 (HMO)
2824,462,Gold Classic 3 (HMO)
2825,462,Gold Classic 4 (HMO)
2826,462,Gold Preferred Classic 1 (PPO)
2827,462,Gold Preferred Classic 2 (PPO)
2828,462,Gold Preferred Classic 3 (PPO)
2829,462,Gold Secure 1 (HMO SNP)
2830,462,Gold Secure 2 (HMO SNP)
2831,462,Gold Reserve (MSA)
2832,462,Gold Medicare Supplement
2833,462,Short-Term $500 Deductible-Benefit Plan #1
2834,462,Short-Term $1000 Deductible-Benefit Plan #2
2835,462,Short-Term $1500 Deductible-Benefit Plan #3
2836,462,Pennsylvania's Children's Health Insurance Program (CHIP)
2837,462,Solutions Plan (HMO)
2838,462,Geisinger Health Plan Direct
2839,462,Geisinger Health Plan (POS)
2840,462,Geisinger Choice (PPO)
2841,461,Other
2842,461,HMO Plan 1
2843,461,HMO Plan 10A
2844,461,HMO Plan 11
2845,461,POS OA Plan 11
2846,461,POS OA Plan 12
2847,461,POS OA Plan 13
2848,461,POS OA Plan 14
2849,461,POS OA Plan 15
2850,461,POS OA Plan 17
2851,461,DME Plan 4
2852,461,DME Plan 8
2853,460,Other
2854,460,GVHP Premier
2855,460,GVHP GrandChoice
2856,460,GVHP ChooseWell
2857,459,Other
2858,459,UnitedHealthcare Dual Complete (HMO SNP)
2859,458,Other
2860,458,Arizona Physicians IPA (APIPA) by UnitedHealthcare / AmeriChoice
2861,458,Arizona Physicians IPA Developmentally Disabled
2862,458,Evercare Select®
2863,458,UnitedHealthcare Dual Complete (HMO SNP)
2864,458,UnitedHealthcare Dual Complete LP (HMO SNP) 
2865,458,KidsCare 
2866,458,Arizona Physicians IPA
2867,458,Arizona Physicians IPA Children's Rehabilitative Services
2868,457,Other
2869,457,UnitedHealthcare Dual Complete (LPPO SNP)
2870,456,Other
2871,456,UnitedHealthcare Community Plan for Families
2872,456,UnitedHealthcare Dual Complete (PPO SNP)
2873,456,Alliance CompleteCare
2874,455,Other
2875,455,UnitedHealthcare Community Plan
2876,455,UnitedHealthcare Community Plan-Long Term Care
2877,454,Other
2878,454,Florida Healthy Kids
2879,454,UnitedHealthcare Dual Complete LP (HMO SNP)
2880,454,UnitedHealthcare Dual Complete EV (HMO SNP)
2881,454,Citrus Plus
2882,454,UnitedHealthcare Dual Complete RP (Regional PPO SNP)
2883,221,Medicare Advantage Health Plan
2884,454,UnitedHealthcare Dual Complete (HMO SNP)
2885,221,Other
2886,454,UnitedHealthcare At Home
2887,454,UnitedHealthcare Community Plan M Plus
2888,454,UnitedHealthcare Health and Home Connection
2889,222,PBT Preferred Provider Options Plans
2890,453,Other
2891,453,UnitedHealthcare Dual Complete (HMO-POS SNP)
2892,453,UnitedHealthcare Dual Complete (PPO SNP)
2893,222,PBT Preferred Choice Indemnity
2894,452,Other
2895,452,UnitedHealthcare QUEST Expanded Access Program (QExA)
2896,222,PBT Qualified High Deductible (HSA)
2897,452,UnitedHealthcare Dual Complete RP (Regional PPO SNP)
2898,452,UnitedHealth Dual Complete (PPO SNP)
2899,222,PBT Value Plans (PPO)
2900,222,PBT Value Health Savings (HSA)
2901,451,Other
2902,451,UnitedHealthcare Dual Complete (PPO SNP)
2903,222,PBT Major Medical High Deductible Plan 
2904,450,Other
2905,222,Medicare Supplement (Medigap)
2906,450,UnitedHealthcare Dual Complete (HMO-POS SNP)
2907,450,UnitedHealthcare hawk-i
2908,222,Other
2909,449,Other
2910,449,UnitedHealthcare Community Plan
2911,448,Other
2912,448,HealthChoice
2913,448,Primary Adult Care (PAC)
2914,223,Abrazo Advantage Health Plan (HMO)
2915,223,Other
2916,447,Other
2917,447,UnitedHealthcare Senior Care
2918,446,Other
2919,446,UnitedHealthcare Community Plan
2920,446,UnitedHealthcare Dual Complete (HMO SNP)
2921,224,Coventry Dental
2922,446,MIChild
2923,224,SBP Value 500 90/70-11 90%
2924,445,Other
2925,224,SBP Value 1000 90/70-11 90%
2926,445,MississippiCAN
2927,445,MS CHIP
2928,224,SBP Value 1500 90/70-11 90%
2929,444,Other
2930,224,SBP Value 2000 90/70-11 90%
2931,444,UnitedHealthcare Dual Complete (HMO-POS SNP)
2932,224,SBP Value 2500 90/70-11 90%
2933,443,Other
2934,224,SBP Value 3000 90/70-11 90%
2935,443,Health Plan of Nevada (HPN) SmartChoice/NorthernChoice
2936,443,Health Plan of Nevada (HPN) Nevada Check Up
2937,442,Other
2938,442,NJ FamilyCare
2939,442,UnitedHealthcare Dual Complete (HMO SNP)
2940,441,Other
2941,441,CoLTS
2942,441,UnitedHealthcare Dual Complete (PPO SNP)
2943,440,Other
2944,440,UnitedHealthcare Community Plan for Kids
2945,440,UnitedHealthcare Community Plan for Adults
2946,440,UnitedHealthcare Dual Advantage
2947,440,UnitedHealthcare Dual Complete RP (Regional PPO SNP)
2948,440,UnitedHealthcare Dual Complete LP (HMO SNP)
2949,440,UnitedHealthcare Community Plan for Families
2950,439,Other
2951,439,UnitedHealthcare Community Plan (CFC)
2952,439,UnitedHealthcare Community Plan (ABD)
2953,439,UnitedHealthcare Dual Complete (HMO SNP)
2954,224,SBP Value 4000 90/70-11 90%
2955,438,Other
2956,438,UnitedHealthcare Dual Complete (HMO SNP)
2957,438,UnitedHealthcare MedicareComplete (HMO)
2958,224,SBP Value 5000 90/70-11 90%
2959,438,UnitedHealthcare Community Plan for Kids
2960,438,UnitedHealthcare Community Plan for Families
2961,224,SBP Value 500 80/60-11 80%
2962,438,UnitedHealthcare aB
2963,224,SBP Value 1000 80/60-11 80%
2964,224,SBP Value 1500 80/60-11 80%
2965,437,Other
2966,224,SBP Value 2000 80/60-11 80%
2967,437,UnitedHealthcare Rhody Health Partners
2968,437,UnitedHealthcare RIte Care
2969,224,SBP Value 2500 80/60-11 80%
2970,437,Children with Special Health Care Needs
2971,224,SBP Value 3000 80/60-11 80%
2972,436,Other
2973,224,SBP Value 3500 80/60-11 80%
2974,436,UnitedHealthcare Community Plan
2975,224,SBP Value 4000 80/60-11 80%
2976,435,Other
2977,435,UnitedHealthcare Community Plan for Families
2978,224,SBP Value 5000 80/60-11 80%
2979,435,UnitedHealthcare Dual Complete (HMO SNP)
2980,434,Other
2981,224,SBP SJ Prime 1000-11
2982,434,STAR
2983,434,STAR+PLUS
2984,434,UnitedHealthcare Dual Complete (HMO SNP)
2985,224,SBP SJ Prime 2000-11
2986,434,UnitedHealthcare Dual Complete (PPO SNP)
2987,224,SBP SJ Prime 3000-11
2988,434,Physicians Health Choice Select (HMO SNP)
2989,434,CHIP
2990,224,SBP SJ Prime 5000-11
2991,398,Other
2992,224,SBP QHDHP 1500 100/70-11
2993,398,BadgerCare Plus
2994,398,Medicaid SSI
2995,224,SBP QHDHP 2000 100/70-11
2996,398,UnitedHealthcare Dual Complete LP (HMO SNP)
2997,398,UnitedHealthcare Dual Complete (HMO SNP)
2998,224,SBP QHDHP 2500 100/70-11
2999,397,Other
3000,397,Group Health Cooperative
3001,397,Options POS
3002,397,Options Select
3003,397,Options PPO
3004,397,Alliant Select
3005,397,Alliant Plus
3006,397,Group Health Standard Option Plan
3007,224,SBP QHDHP 3000 100/70-11
3008,397,Group Health High Option Plan
3009,224,SBP QHDHP 5000 100/70-11
3010,397,The Balance 1750 Plan
3011,397,The Balance 2500 Plan
3012,224,SBP QHDHP 1500 80/60-11
3013,397,The Balance 5000 Plan
3014,397,The Welcome 750 Plan
3015,224,SBP QHDHP 2500 80/60-11
3016,397,The Welcome 2000 Plan
3017,224,SBP QHDHP 2500 100/70 EMB-11
3018,397,The Welcome 3500 Plan
3019,397,HealthPays 2000/4000 HSA Plan
3020,397,HealthPays 2750/5500 HSA Plan
3021,397,PEBB Value Plan
3022,397,PEBB CLassic Plan
3023,224,SBP QHDHP 5000 100/70 EMB-11
3024,397,PEBB HealthPays Health Savings Account (HSA) Plan
3025,397,Clear Care Elite PPO
3026,224,SBP QHDHP 2500 80/60 EMB-11
3027,397,Clear Care Prestige PPO
3028,397,Clear Care Optimal HMO
